x,y,theta
-0.83710972447038312,0.65271082103362799,5.1886739870830709
-0.81375700148285268,0.60849704772342306,5.2105673985307801
-0.78932872123408904,0.56486834336646774,5.2380838098878915
-0.76357939407462994,0.5220060609674112,5.2717103328073378
-0.73627440903319896,0.48011766006664219,5.3113293518651554
-0.70721323381768708,0.43942824466639591,5.3564142824425742
-0.67624761481912354,0.40016927796831314,5.4064111742303327
-0.64327041914631311,0.36258504745178183,5.4610033847309545
-0.60821235231782267,0.32693525518551414,5.5200724817672828
-0.57103685510375979,0.29350130872112845,5.5836470636643565
-0.5317434866302182,0.26258675534712761,5.6516163400169708
-0.49038295941313487,0.23450132848493541,5.7233075245114158
-0.44707861671701377,0.20952056818311737,5.797105743107978
-0.40204007381499812,0.18782423249578514,5.870364305231714
-0.35555342049647942,0.1694335177753381,5.9397572607919926
-0.3079447113760721,0.15417586515855305,6.0019599965570727
-0.25953149633009059,0.14169456773264055,6.0543199143575386
-0.21058403912434079,0.13149600131371142,6.0952235094500598
-0.16130854959018076,0.12301186846201681,6.1241244796433341
-0.11185066187674547,0.11565759035344986,6.1414078622363801
-0.062309846287727511,0.10888127921377394,6.1482691688418543
-0.012755309585928583,0.10220631387209236,6.1466437427502312
